0.04,-90,0,0,-2.12
0.09,-90,0,0,-2.12
0.14,-90,0.06,-0.13,-2.12
0.19,-89.94,0.06,-0.07,-2.19
0.24,-89.94,0,0,-2.06
0.29,-90,-0.07,0.12,-2.06
0.34,-89.94,-0.07,0.12,-2.06
0.39,-90,-0.07,0.31,-2.06
0.44,-89.94,-0.07,0.25,-2.06
0.49,-90,-0.07,0.19,-2.06
0.54,-89.94,-0.07,0.19,-2.06
0.59,-89.94,-0.13,0.12,-2.06
0.64,-90,-0.13,0.19,-2.06
0.69,-90.06,-0.13,0.12,-2.06
0.74,-90.06,-0.13,0.19,-2.12
0.8,-90.13,-0.19,0.12,-2
0.85,-90.19,-0.07,0,-2.06
0.89,-90.19,0,0,-2.06
0.94,-90.25,0,-0.13,-2.06
1,-90.31,0,-0.25,-2.06
1.09,-90.31,0,-0.31,-2.12
1.18,-90.37,0,-0.25,-2.06
1.25,-90.44,0,-0.25,-2.12
1.35,-90.19,0.19,-0.38,-2.25
1.41,-89.56,0.25,-0.69,-2.38
1.46,-89.25,0.06,-0.57,-2.31
1.51,-88.69,-0.13,-0.5,-2.25
1.56,-87.94,-0.38,-0.38,-2.06
1.61,-87,-0.81,-0.38,-1.94
1.66,-86.13,-1.25,-0.31,-1.88
1.71,-85.31,-1.69,-0.25,-1.69
1.76,-84.44,-2.25,-0.07,-1.69
1.81,-83.56,-2.94,0.31,-1.44
1.89,-82.37,-3.63,0,-1.06
1.95,-81.19,-4.44,-0.13,-0.75
2.01,-79.06,-5.81,-0.75,-0.81
2.06,-77.94,-6.57,-1.25,-0.69
2.11,-76.81,-7.38,-1.75,-0.56
2.16,-75.69,-8.07,-2.31,-0.56
2.2,-75.13,-8.5,-2.57,-0.31
2.25,-74.31,-9.13,-2.75,-0.19
2.3,-73.5,-9.94,-2.88,0.06
2.35,-72.5,-10.81,-3.31,0.12
2.4,-71.37,-11.5,-3.88,0.19
2.45,-70.13,-12.19,-4.57,0.25
2.5,-68.69,-12.81,-5.25,-0.06
2.55,-67.13,-13.25,-5.81,0.12
2.6,-65.75,-13.81,-6.07,0.12
2.65,-64.37,-14.63,-6.13,0.12
2.7,-62.94,-15.19,-6.44,-0.06
2.75,-61.69,-15.75,-6.69,-0.19
2.8,-60.37,-16.31,-7.07,-0.31
2.85,-59.13,-16.5,-7.63,-0.44
2.9,-58,-17.07,-8,-0.38
2.95,-56.81,-17.81,-8.44,-0.38
3,-55.69,-18.57,-8.63,-0.25
3.05,-54.56,-19.38,-9.13,-0.19
3.1,-53.13,-19.81,-9.63,-0.31
3.15,-51.81,-20.31,-10.13,-0.31
3.2,-50.19,-20.81,-10.69,-0.31
3.25,-48.69,-21.13,-11,-0.44
3.3,-47.06,-21.13,-11.31,-0.56
3.36,-45.19,-22.19,-11.63,-0.88
3.45,-44,-22.63,-11.81,0
3.51,-41.63,-23.31,-12,-0.69
3.55,-40.37,-23.5,-12.13,-1.12
